userWallet,credit_score,first_txn,last_txn,total_txns,unique_actions,unique_protocols,unique_networks,activity_span_days,cluster
0x031c7807637ecec27d158bd4156c954e682a2f54,903.0,1618421272,1620931807,93,4,1,1,30,0
0x031c84828a86616270ce4b5b2b8b1d73cbe55b01,500.0,1621365409,1621365409,1,1,1,1,1,2
0x031cdab9bbf52b9000f023c3197fdaef8f6a4989,500.0,1621422150,1624775485,5,2,1,1,39,2
0x031d132adc8141130bd55be6583edded884497f4,653.0,1626184029,1630537162,44,4,1,1,51,0
0x031d2da6a39dfe83c314df7c2e7a74bfad01773b,302.0,1626137776,1628587418,7,3,1,1,29,1
0x031d7542ff2c60947b0959a87df1e9b3337d3667,500.0,1628620461,1628620461,1,1,1,1,1,1
0x031f2e22d9a20142ba0c809577e0003c9a3b1ec2,500.0,1626675153,1626675211,2,1,1,1,1,2
0x031f584479760bf6a0e6e3246cceadb6e4d66bc0,571.0,1619671847,1628698350,14,5,1,1,105,0
0x03205689ad8d8e3838e244f925cf888275ac01c6,790.0,1623426851,1630523964,54,4,1,1,83,0
0x032075ac7644068531c4b13595f092eb99920416,500.0,1621842797,1626684128,5,2,1,1,57,2
0x0320f12e5c7cb57029a9d4e1655e17f29866e478,500.0,1622042178,1622042178,1,1,1,1,1,2
0x032140da0856e068fc916fd5a369a33561419dd9,500.0,1627238521,1627238521,1,1,1,1,1,2
0x0323965dc531ecc76511a24dafca4a502533917b,905.0,1623398910,1627810249,6,4,1,1,52,0
0x032401f44bba316be8161251c16c45e07ee0d203,502.0,1624626690,1626419722,2,1,1,1,21,2
0x03240c50823411981a719e3f59b12476d653e67f,500.0,1624992321,1624992321,1,1,1,1,1,2
0x032419aad03e8a7520b0650620e14310cefa5dfa,500.0,1626588714,1626688080,2,1,1,1,2,2
0x03244eaa7a5eeb5322527ce489aca1a5426b3755,500.0,1626153076,1626834512,2,1,1,1,8,2
0x03247269bad6aa35ef79ff7f674d714c64d26611,809.0,1621740402,1629486374,29,4,1,1,90,0
0x0324c205a0a2b21d7591cef3e198e103990b1457,500.0,1628062706,1628062740,2,2,1,1,1,1
0x03251ae9065a02d50230e02b137265157e101c20,300.0,1619613871,1619626536,3,2,1,1,1,2
0x03253b687deaa44f5a9df0005a7163db65413e01,500.0,1621772003,1621772003,1,1,1,1,1,2
0x03270912905f63b1b2b99b9a520a86810aa07f89,603.0,1627461482,1629873415,17,4,1,1,28,1
0x0327344015c02e55ce6f13f90cc132da5d98cd52,300.0,1628587716,1628587804,2,2,1,1,1,1
0x0327d880665d0a65bc578a82e9d83f21b993756c,507.0,1620035402,1626228033,146,4,1,1,72,0
0x032829e7678891e08aab091f6127f07639bcb26d,500.0,1626172704,1626769196,2,1,1,1,7,2
0x0328938eda94f1ad9f62e71a56c4387835ceb62d,500.0,1626176408,1626176408,1,1,1,1,1,2
0x03289bb5b77a418cfbadec78a7c206b1eb6444c5,902.0,1624100930,1629160403,17,4,1,1,59,0
0x032936b50b7c50a2008bfbfc70567a5dfa00a7e6,500.0,1622352585,1622352585,1,1,1,1,1,2
0x032945f825c2c9ffb445a2de02513b811554df46,500.0,1626281889,1626763480,2,1,1,1,6,2
0x0329ca0125055eb93a8fbe5913e299ea99cb49f9,500.0,1626163840,1626163840,1,1,1,1,1,2
0x032a2386566db1e1558904e3ff9f8f90acdd98ed,500.0,1618933461,1618933493,2,2,1,1,1,2
0x032b2f80d52e2873094d820b7befc15c294c6e65,500.0,1628869013,1628869025,2,2,1,1,1,1
0x032bb3d64f289e35ec8642c9bf2bdad7d73529d0,500.0,1620230460,1620230748,7,3,1,1,1,2
0x032c00db90f28a81163b313cf1bc92247f2ed67e,500.0,1621679520,1621679520,1,1,1,1,1,2
0x032c4db5f7434fb9e0ea85ccbbff1fa2d7c9d8aa,300.0,1630492629,1630493185,2,2,1,1,1,1
0x032c56e52d2cd8be4256cba3c631931d1e3b07cb,906.0,1622125375,1630578206,37,4,1,1,98,0
0x032ddfdf432eb4c97faf50a3d7fe1898e4e123a6,500.0,1626415702,1626864187,2,1,1,1,6,2
0x032f074dddcb996b0da95402800653a1c1c5bf37,900.0,1628570800,1628570992,3,3,1,1,1,1
0x032f904c1f675add398dcb3733acf36b84b79c95,847.0,1628026025,1630544199,108,4,1,1,30,0
0x0330056b009539f120717f6ff4d823c3ce2cbf63,500.0,1626572031,1626572031,1,1,1,1,1,2
0x033026f0aa842c3323d02e5974c51d38c8056178,505.0,1623409105,1630224902,4,2,1,1,79,1
0x0330d6432c963f761eaa5a7567ea161027cc36d3,500.0,1627053723,1627053723,1,1,1,1,1,2
0x03310baf844bfe66aadd339c73f9229f35aa4c6d,599.0,1618781409,1624990845,203,4,1,1,72,0
0x033185ecc07fe116859d5fc721802d724b85c4e7,901.0,1623434089,1624316132,19,4,1,1,11,0
0x03318cdf6bcc6ab97814029ed0324d101ed0c921,500.0,1622289287,1622289287,1,1,1,1,1,2
0x0331c1ce75f315a49849be77b6a37b1959ebb1eb,500.0,1624596053,1628562722,4,2,1,1,46,1
0x0332be92c16b30591296507a665a164c4966b425,300.0,1628925484,1628925504,2,2,1,1,1,1
0x0332d875f3fc0475474548dcf29f23591cb14d29,300.0,1630492631,1630493177,2,2,1,1,1,1
0x0333a10f65956afcbd633c517c2a6dd3ced00a40,800.0,1623244210,1623327526,9,4,1,1,1,0
0x0333fbf46d16ea6d26c6a09503cc3c0c1e7c95c8,302.0,1621637932,1623711671,3,2,1,1,25,2
0x033466da370e828b957754b75a1370506d0de739,500.0,1627063453,1627063453,1,1,1,1,1,2
0x0334e081f088642f7628030bc6b28289495c5400,500.0,1627919067,1627919067,1,1,1,1,1,1
0x0334eca378b5c3ca56c8cbef990eec2e3a30a7cf,526.0,1624487215,1630452552,33,4,1,1,70,0
0x03352f97e46d751d978c0293f0e51d53b6959599,500.0,1627136513,1627136513,1,1,1,1,1,2
0x03356060622b057978f616a26ebb2967a73625ec,500.0,1622757429,1622757429,1,1,1,1,1,2
0x0335a3481a074ead996574587714af349a114013,901.0,1623249688,1629942270,13,4,1,1,78,0
0x0335c709c9d9f938b2554b91974ef0812e16e890,500.0,1625173178,1625173178,1,1,1,1,1,2
0x0335f428955506d0c06d18b8fa5a8aabf7462e59,671.0,1622053459,1630377048,44,4,1,1,97,0
0x03365fa521cc5ece8b1f7ed1fb00bd4637b01781,300.0,1628561538,1628561630,2,2,1,1,1,1
0x03369f6db2e2e77a2ef92b6295d6989cd68b8491,300.0,1628595730,1628595832,2,2,1,1,1,1
0x0336bf727c155c2c4789d809d30c8c11f4d3ab49,502.0,1626747688,1628975670,5,1,1,1,26,1
0x0337cbd1a09ae0c4e7f802c0ce2cffe880ef49ba,900.0,1623102378,1623716239,56,4,1,1,8,0
0x0337dcbc6f5f2c2ca665fdd487f7d8f23c305b08,905.0,1618411512,1622675612,74,4,1,1,50,0
0x0338413ee756d4e561f073b1767e6bf5e18393e9,900.0,1624055603,1624201246,8,4,1,1,2,0
0x03387d5015f88aea995e790f18ef7ff9dfa0943c,801.0,1620814342,1621629121,6,4,1,1,10,0
0x0338e55ea1a26c84ffd70d7c79d8094ac36b6148,505.0,1621286950,1626349668,36,4,1,1,59,0
0x0339928b90de16e4fb37de38acbbbe9449ff756a,437.0,1626123938,1626734793,2,1,1,1,8,2
0x033a0f17fb49d292785f02b959227cf5cf50f21a,888.0,1623520831,1624093758,27,4,1,1,7,0
0x033a10f0fa3a846f441f7d7469a2352f910443ad,900.0,1629382496,1629565240,62,4,1,1,3,1
0x033c88d3eb2ca45023942ae4488882d391a801fd,500.0,1626146396,1626146396,1,1,1,1,1,2
0x033c9f336f9b7f25cda00b97fe299d1b9a129908,500.0,1624564717,1629749539,3,1,1,1,61,1
0x033cd435e2bdf5227787d54d46c9231cf529acd6,300.0,1622691740,1622691796,3,2,1,1,1,2
0x033d66fac8634e3c34be50cf24f5016f31447077,502.0,1620571658,1622489388,72,1,1,1,23,2
0x033d74a910eaae2518f6b6d9c78af634a4833779,500.0,1628031369,1628031369,1,1,1,1,1,1
0x033dab06e494cedc8bf20717976a4af9d740c4d9,501.0,1626692035,1627958043,2,1,1,1,15,1
0x033dafd977e7c4fa8ccfd4775492e3ee5cbbd1c0,500.0,1621996959,1621996959,1,1,1,1,1,2
0x033dc008e1ab5d7004e8fabfd834f841a89c7e10,512.0,1618550558,1629453644,47,4,1,1,127,0
0x033dc48af6f744a1b5f039d2a3dc38ae5424db96,501.0,1626173172,1627137521,2,1,1,1,12,2
0x033df985bd88c096ceb0bae2545d35f18eecdfb4,900.0,1625152218,1625155194,4,3,1,1,1,0
0x033e036bda697d7a7615dcd04cf7f1883904fc6c,301.0,1626679207,1628093943,5,2,1,1,17,1
0x033e1be8c2d5de9ff4e5a04618d6cd2db4e6f9ed,502.0,1624622312,1626341815,2,1,1,1,20,2
0x033e8cf361b0658925f4c3c2d9be754b86e327ef,500.0,1626502493,1626502493,1,1,1,1,1,2
0x033ea4c2e32eab510cb29d8c492dd4c1171cea50,907.0,1622944318,1629593037,21,4,1,1,77,0
0x033f0b0c71753239adaea7f7394812b79f7176a0,500.0,1626582917,1626828102,3,1,1,1,3,2
0x033f35a020fbdaa7108bd8e509fd50a88a9915de,503.0,1626159213,1629114114,4,2,1,1,35,1
0x033ff82972978ddd56307e37805c516536e1dfae,500.0,1630601916,1630601916,1,1,1,1,1,1
0x033ffcf5d843a16da224f62b5cb1c4980310f796,805.0,1619603098,1624538599,136,4,1,1,58,0
0x03402343d6192caec409b0570cf59905969adc2a,507.0,1622918179,1629389531,104,4,1,1,75,0
0x0340389d85c806f7f5f66d6cd2fd1f91d6f7dd10,500.0,1626124594,1626815906,2,1,1,1,9,2
0x03407689dca8b86e8dd3c867899f1fb168c21bb7,500.0,1619040292,1619040316,2,2,1,1,1,2
0x03408ddff230918d5235152f2caac102e3d48202,500.0,1626323429,1626923667,2,1,1,1,7,2
0x0340af84322e83ae445c375c10a6ac90989b85f6,903.0,1619908524,1622559500,128,4,1,1,31,0
0x0340c0b1ef5d48083ac0afb00322b38b21f0d8db,905.0,1622955186,1627400252,31,4,1,1,52,0
0x03413203ef38895fb2661a62046949893ae9fd6b,900.0,1621762349,1622469586,20,4,1,1,9,0
0x0341ab2d783648be716fa78a48eedf13f151335e,822.0,1623176737,1629614056,26,4,1,1,75,0
0x034272d147bcf7a5d27937e80fed03aa3b60a6d1,500.0,1626203062,1626796680,2,1,1,1,7,2
0x0344e6dc73a4128d7a889509a13c3dd25b4b688a,300.0,1620839122,1620841793,12,2,1,1,1,2
0x0345e39554c2fe41f68b3516d1c94dae0ff0c458,500.0,1627113941,1627113941,1,1,1,1,1,2
0x0345fa5dc69c9ca90a441215e2fa8a0b36469286,500.0,1619508793,1626276139,6,1,1,1,79,2
0x03470c993d22b5405ed10a1e51afe1505be32ccd,500.0,1626970280,1626970280,1,1,1,1,1,2
0x03471b120914390f8a4fc104e601c32d89989399,500.0,1626147262,1626147262,1,1,1,1,1,2
0x03478c0564936f7a51138d28d1cdce99855c2b7f,300.0,1623713531,1624364949,5,3,1,1,8,2
0x03482e6aaf23d9367aea1e306ffba42bc7fbe9fd,900.0,1618401067,1618401319,4,4,1,1,1,0
0x03485453f0b0511dd6bd4173ad05093b1e0313de,505.0,1619501781,1626697920,30,4,1,1,84,0
0x0348f1e1789f813762881fe3933635bc79c1c373,500.0,1622429969,1624629831,4,1,1,1,26,2
0x034961ef5fd3f25dbb91440ad3ce0a119e875847,510.0,1621021483,1630269602,44,4,1,1,108,0
0x034a30809a0ecc75ae8bd5bebdea60ca509713ae,500.0,1626665845,1626665845,1,1,1,1,1,2
0x034a4081df0c5a039d05113a7d0b334083a7b084,501.0,1620016693,1620909407,16,4,1,1,11,0
0x034aef79606d0888348cdc0d6c30cb2f989f106a,500.0,1621827958,1621827958,1,1,1,1,1,2
0x034aff341d97429136304f3021e8f27975de3da0,750.0,1621464959,1630450234,53,5,1,1,104,0
0x034b054426cd05f70ea0d98d35083ac73322b939,756.0,1623022342,1628525678,17,4,1,1,64,0
0x034b2fd624f4895fc932ed31ed63d8be06b82c08,526.0,1623078539,1630591097,156,4,1,1,87,0
0x034b5155a9a8a8513bc27a77e1036bc18f4cf5b6,500.0,1626576123,1626576123,1,1,1,1,1,2
0x034b5cff596058dc37d983a8491278148ce13d88,500.0,1628868929,1628868941,2,2,1,1,1,1
0x034b63d519579980d9b527c9908f90495c858d7d,500.0,1622886439,1622896243,2,1,1,1,1,2
0x034bab37dee3cb342aa38ea6ce819bb93ca99ee8,500.0,1622177324,1622177324,1,1,1,1,1,2
0x034c69160676cd0f0ee35719a93343ea066e31a4,909.0,1619890022,1628269358,24,4,1,1,97,0
0x034d8677141fc9cfd7c16a401abf44aa94f9d293,500.0,1626596324,1626836110,2,1,1,1,3,2
0x034dbf59af51b3f322eb2bc30a25bc6d40f6e450,500.0,1626674859,1626674859,1,1,1,1,1,2
0x034f4243c5e44976913d3e607089d75bc976dde2,900.0,1628568692,1629280747,2,2,1,1,9,1
0x034f5434e14148a554c38f72118239d3b4078888,899.0,1618142759,1623648915,21,4,1,1,64,0
0x034fecdfce9b15a19ad60b1e9a3bf469aad59e64,500.0,1626145870,1626775846,2,1,1,1,8,2
0x035032655b5b3784d359b56eb82c803bd971c582,512.0,1620090448,1630451880,11,2,1,1,120,0
0x0350520a1e54dd49848db2ee24540713f2620c55,900.0,1620904197,1620904231,4,4,1,1,1,0
0x03507501959de1df612099f3916f28d5b07bca4a,500.0,1626587131,1627206779,2,1,1,1,8,2
0x0350c69d7970e174d84ef0947048c2ee9f0c8adb,511.0,1620035146,1630187679,15,2,1,1,118,0
0x035110da0507fd99916c25eecfd1f1946a99741d,500.0,1629820151,1629820151,1,1,1,1,1,1
0x035192d0554d24a91970cdf8f10ca82cb48c8eb6,500.0,1626176102,1626714257,2,1,1,1,7,2
0x0351b0b81fdd1db5dad0617d97c598cd3c37baaf,509.0,1622744301,1630594761,255,5,1,1,91,0
0x0351c5599f6d7a0306c02e5c5b3b76f789b395a0,905.0,1623120654,1628487036,82,4,1,1,63,0
0x0351c94cae69947448969ca8b6fef20dfe14203b,801.0,1621553068,1622908615,49,4,1,1,16,0
0x035254b8663a4e25c0a61fe7fe1c695fd2ad5f91,500.0,1630492237,1630492237,1,1,1,1,1,1
0x03526fc1075e3c4f3dceac665a7141606eb11ae9,302.0,1619614447,1621348356,4,2,1,1,21,2
0x0353e69aa5fecdc675ef74f4fd856588714edbdf,500.0,1626647810,1627082852,2,1,1,1,6,2
0x0354a4de7462a6987cb9390d5bd065c9b98d34cf,901.0,1622750447,1623661635,17,4,1,1,11,0
0x035556926c0c52223142c174871df815ba6d770e,500.0,1623502802,1623502802,1,1,1,1,1,2
0x0355c584ff086058e20d4c1eb73ad2408c38cb04,500.0,1619574225,1619574225,1,1,1,1,1,2
0x0355e6d75261199fd78e1faba4e59bf6fe31dfe8,500.0,1623552377,1623552377,1,1,1,1,1,2
0x0356011c3a38e07fe2826f1d578fa3e1e52ec877,500.0,1626177864,1626741648,2,1,1,1,7,2
0x035648071a7ebb842fc55a01e44ce01ab8b844ed,908.0,1622853136,1629944954,159,4,1,1,83,0
0x0356ece0b66df94ba8448075d0aa26453dd406cc,815.0,1623397058,1629830226,48,4,1,1,75,0
0x0356f20234bc49395be12b077d81d8565a1c1527,500.0,1628867330,1628867390,2,2,1,1,1,1
0x035719f46ff6a671a1101fca5d9fc9c7dce44d42,501.0,1622996148,1623806938,5,2,1,1,10,2
0x03572f17c8e8ac3d5e5f767bff74dca89f310225,202.0,1626668761,1628574801,4,2,1,1,23,1
0x0357647aa1d02d4e7503d23eb7370dbccdec7117,501.0,1626165414,1627043963,3,1,1,1,11,2
0x0357c980e66e6ef343a35715138b7670b0ae74c5,819.0,1621881084,1630575663,55,4,1,1,101,0
0x0357dc60f8e2d1972e5f2dd8f9bb32f2559e04e6,500.0,1627836945,1630257673,13,2,1,1,29,1
0x0357ee511a77d1981d2d79e076f9608be771c85b,910.0,1619287206,1628581107,77,4,1,1,108,0
0x0358751229cd0f5f5bc0d4dd21b19139cb58944b,503.0,1619463170,1622773938,9,1,1,1,39,2
0x0358c2ab1c477f338776d96c01a0a53f9dba4d0f,900.0,1623604181,1624667667,12,4,1,1,13,0
0x0358f827f0446f5e1248f5aae42ecae8b3dacb61,500.0,1626709807,1626709807,1,1,1,1,1,2
0x035a38a537384f981b611cc598f9f36cdc3542dc,900.0,1623767812,1623941862,3,3,1,1,3,0
0x035a4b944b8b28565d3dc9e7ff80da78acf6cdbf,500.0,1624674515,1625365781,5,2,1,1,9,2
0x035a5b6b64fc4d37e32fd32361c026f77e68cc10,500.0,1626265006,1626689636,4,1,1,1,5,2
0x035a909c0fbc30a88d83d2fd9367a0962c012e5e,500.0,1621932385,1621932385,1,1,1,1,1,2
0x035abc4c74e4a03de41fc5cce6c13e10e6d569dc,800.0,1625193731,1625194481,5,4,1,1,1,0
0x035b27ed461b13990c0b9ed0e01c08d0d44cd033,806.0,1623808621,1629765777,15,4,1,1,69,0
0x035b32173c6beca69608dc1b5740bfec727c5d82,902.0,1618977360,1620649662,57,4,1,1,20,0
0x035bc96201666333294c5a04395bb3618a2b6a11,906.0,1622875669,1629837167,63,4,1,1,81,0
0x035d5e9aef9c24c42764a90b1ef6207d22fda0e7,661.0,1619631590,1630479868,137,4,1,1,126,0
0x035da46acd8cf44725c6541d688260e2a8d5cc10,500.0,1626674445,1626674445,1,1,1,1,1,2
0x035daa8f8ad585b1059d5fe5476e2bf4237218de,901.0,1623575017,1624703009,8,4,1,1,14,0
0x035e5f83ad0fd8e73f5c844ea66c7f63894511d1,500.0,1627113479,1627113479,1,1,1,1,1,2
0x035e72ef297547349d8ce3573ebb8e10dc639816,904.0,1620462663,1624618311,46,4,1,1,49,0
0x035f0c9f6b5a3c07c158956b9eb91af830db9216,500.0,1623670248,1623670248,1,1,1,1,1,2
0x035f31a67d87cd368b1e7a5ccb15f9efe9191c29,500.0,1619142069,1619142199,5,1,1,1,1,2
0x035f4a089e99bb14fa010a6ce80e9640e1dd01fc,652.0,1623543017,1625420349,10,5,1,1,22,0
0x035f54740a2b26337ef50b85786c2e246dbbaba4,500.0,1623525181,1623525181,1,1,1,1,1,2
0x035f73f456eeb7bcc5a74a66ccdeb9243bdf45ad,500.0,1621906904,1621906904,1,1,1,1,1,2
0x035fc3b0ec2487c1c9def561f578ec77a06b1b12,653.0,1618465460,1628275288,27,5,1,1,114,0
0x03604e6625fec18f298ecf393cfd70b2d8bfc0bf,200.0,1630508356,1630537466,9,2,1,1,1,1
0x03607361b844e659f4e8846af200074e219513e2,508.0,1621691515,1628928706,24,3,1,1,84,0
0x0360b9acda197703cb3040715c75659c38f13cf7,502.0,1627490125,1629360524,3,1,1,1,22,1
0x0360dcea9bf79bb3fed1cf01a8e2dd8fecd85235,500.0,1627034625,1627034625,1,1,1,1,1,2
0x036161ee78969e00d3ea480f2139357fd77247ac,806.0,1620848467,1625948482,52,4,1,1,60,0
0x0361af4fd68e69f7f55d6a920c4195f87ad81d15,448.0,1626690563,1626690563,1,1,1,1,1,2
0x03630da783ae465b0afb812f7bc6374d677b0829,906.0,1623809357,1628964264,24,4,1,1,60,0
0x036328c52eccfc46d348e2a27da72ae48e00852d,500.0,1626979836,1626979836,1,1,1,1,1,2
0x036345b8465096ac474b07e08b6117d8134ef847,500.0,1624350283,1624350283,1,1,1,1,1,2
0x0363839d89014a84d63a029b6c5d540344453b64,300.0,1620730697,1620730697,2,2,1,1,1,2
0x0364fd4f4a4adb95ce6566c794f6244ca87943d7,504.0,1618505244,1626008433,4,2,1,1,87,0
0x0365ad837b20583a235b652cfce03987561c9948,506.0,1624719488,1630496610,53,4,1,1,67,0
0x036631a163767ec4b518ba3c234185811f7d9827,500.0,1623326380,1623326380,1,1,1,1,1,2
0x0366521285f902c5b10a6f1ace37a70d68e0e0bf,624.0,1627686844,1630538314,26,4,1,1,34,1
0x036658b4a676c8458b34bbdfc7a8f1a092b44081,500.0,1624353179,1624353179,1,1,1,1,1,2
0x0366a61a1d2a15da442d08bc822b2c8a93b4393e,500.0,1628860093,1628860105,2,2,1,1,1,1
0x036808e8efef543ac49c40a2b6d98f8f36798a91,401.0,1626490309,1627648969,144,4,1,1,14,1
0x0368ca98437266a286e33042e6990dcde1450db3,500.0,1621998633,1621998633,1,1,1,1,1,2
0x03692b33a187d69661b0f5b1cd0244702c340fe5,500.0,1626765048,1626765048,1,1,1,1,1,2
0x036955e921822b666da7fb487370f7cbb115906e,500.0,1630066844,1630066844,1,1,1,1,1,1
0x03695ecfee68b3d537711d04d11de6a8f1329f6a,500.0,1626337725,1626753561,2,1,1,1,5,2
0x036962a84f8e3423918082c672d9ab18752c30c2,500.0,1622442143,1622442143,1,1,1,1,1,2
0x0369a18568f22c77ec0780cb9b79402e64fe8b89,551.0,1627502811,1630412515,25,4,1,1,34,1
0x036a310b351f1d24dc5891a9f7ddc1e42ced51fd,644.0,1623942216,1630587180,120,4,1,1,77,0
0x036a6ba1fcad423064d09806479b5ffbf5f22fbe,500.0,1629958284,1629958284,1,1,1,1,1,1
0x036ac8829034821015a1181efb8f8e4357af3df6,300.0,1622713329,1622713377,3,2,1,1,1,2
0x036baa2d91ee84b680177acbc391d554170f1ab6,500.0,1626710455,1626710455,1,1,1,1,1,2
0x036bbffd6f8d19a6af2121bd690ed041e90fa2e5,500.0,1626848989,1626848989,1,1,1,1,1,2
0x036c3168619e6264ddd3523b978fddc2c84bc7d6,500.0,1626134335,1626134335,1,1,1,1,1,2
0x036cd2526fde6ea08e0e268309dd2a3af3b95d10,500.0,1627019712,1627019712,1,1,1,1,1,2
0x036cedec201095f375e6d1aff69b74a2d9b7d0c8,500.0,1623706834,1624964522,4,1,1,1,15,2
0x036da3aa7d31181bf0fb4f0bc128b04a7bdcc08d,900.0,1619516229,1619516441,4,4,1,1,1,0
0x036dbbd11bf2958377e459cb75fec9bb9944785a,510.0,1619899902,1629407192,47,4,1,1,111,0
0x036dce7f98c0a17da43db21d522969ea009fd301,502.0,1626775108,1628882748,3,2,1,1,25,1
0x036e1218a711ea2186f6413b16e373c1c1ff1a5a,500.0,1621537706,1621857297,12,2,1,1,4,2
0x036e88f0cf7abd5ab1ef2f13853d50cf2263397f,500.0,1626681762,1626681762,1,1,1,1,1,2
0x036ea8e17701bbb41fd0b9bfb36bce98d0baefda,504.0,1619392141,1622919553,4,2,1,1,41,2
0x036fcf32222c17667b562b427acb2bcd737a0db9,900.0,1619578456,1619578536,4,4,1,1,1,0
0x037036f81ead07dc3f749e53c24d65d90247eb1d,500.0,1626868449,1626868449,1,1,1,1,1,2
0x03707609abc5d0c9ffcd26ba6dbe083a3a833857,500.0,1623452133,1623452133,1,1,1,1,1,2
0x03708dfece91d4abf97deef2e77d9747ab5c9ba1,500.0,1621912537,1621912537,1,1,1,1,1,2
0x03709bd13f446ef4408347011cf3c0b457d848fa,500.0,1626576255,1626576255,1,1,1,1,1,2
0x0371229099726879e47c045aca027e0a27d3c5d1,581.0,1623618559,1629551187,7,3,1,1,69,0
0x0371aa0fd3c1791c05b6d73896a7d2e84e4ee646,300.0,1621065887,1621065887,2,2,1,1,1,2
0x0371ab664ae72f3b5d408de53a9f05f3279fea3d,500.0,1626535060,1626535060,1,1,1,1,1,2
0x03725920246c11418ebdd11ffbb1661467616f81,500.0,1623555967,1623555967,1,1,1,1,1,2
0x03725af1b7357c622c2a91a28df41d8217941180,300.0,1630006687,1630007046,2,2,1,1,1,1
0x03733ca219c6418adba6f120daca918eb3f67738,503.0,1623095855,1625658369,49,3,1,1,30,2
0x037343879ca2c1d0078038549ee042046f32243f,500.0,1621613235,1622008117,21,4,1,1,5,0
0x03740d9e1c042fc41e995e59da9ca953d3d68fd9,559.0,1622229048,1628704885,37,4,1,1,75,0
0x03750b3599a04179ea939217a8fc0be522bbe0d8,500.0,1624986919,1624986919,1,1,1,1,1,2
0x037582877a10e01ed2d34b2587b385b0bb44d675,500.0,1626679109,1626679109,1,1,1,1,1,2
0x0375c3cdacf59035471566ff3e775b5f10d57ea1,500.0,1624659722,1629405232,3,2,1,1,55,1
0x0375dafe356324fa45e5993855508b6204279d9e,433.0,1626508531,1626508531,1,1,1,1,1,2
0x03761263846e6a598e667e6a573ed86fabff8953,900.0,1621851003,1621851093,4,4,1,1,1,0
0x03781270005438697bdd9296f9d96a209f8af93b,500.0,1626411388,1626411388,1,1,1,1,1,2
0x037949068f0cff6d57d7253398e60577ccd86dd3,901.0,1623074647,1628022903,11,4,1,1,58,0
0x03796fa1bf321bf02cb48969723afe7e0cdb5e55,900.0,1623256773,1625795818,9,4,1,1,30,0
0x0379eec40a19d1a6c23bf323128bea4188985014,500.0,1626209651,1626209651,1,1,1,1,1,2
0x037a0f059374030dca53c918177a9d4f11c75347,500.0,1626608392,1626608392,1,1,1,1,1,2
0x037a28da412268621439c31fd0d54dbb511d47b4,900.0,1619100698,1619100848,4,4,1,1,1,0
0x037a3079e857e383454fefbea892fde12a2e83fd,501.0,1621041724,1621953012,14,2,1,1,11,2
0x037a43f01b3c2a2acd60510c1b893e94cb64333d,900.0,1621132739,1621709645,12,4,1,1,7,0
0x037a9d27797eeb292588aab2861c95242a6ed0e3,500.0,1626607228,1626607228,1,1,1,1,1,2
0x037b22bd2ed3df1e5bb8fbf7faa2feac9dda22b0,500.0,1619422708,1619701113,4,2,1,1,4,2
0x037b392129f7ad2fac6787fefb35779df131856b,500.0,1629964735,1630334560,2,1,1,1,5,1
0x037b9e14191238dbfc4e670497b1d4ebf51373ea,500.0,1626974916,1626974916,1,1,1,1,1,2
0x037bc5471ff04bff3170a1364d2201259c02b127,511.0,1618577383,1628214441,36,2,1,1,112,0
0x037bef2da33513cfb998e36894d073773d3285f8,791.0,1618504932,1624947349,92,4,1,1,75,0
0x037bf6a1e7b137f824f46313317e033ffeceb613,911.0,1618655934,1628283736,172,4,1,1,112,0
0x037ca92482ddaae946133ea49e3578ac75bcbef1,501.0,1620087876,1621703539,4,2,1,1,19,2
0x037cdd64f9b2e00fc6b7a1aa3e6152aff8718540,200.0,1619726687,1619726843,2,2,1,1,1,2
0x037d9c5bcc88932c6dfdde923043f1fa065a1c69,304.0,1620740290,1624586335,9,2,1,1,45,2
0x037dfd569defbc08ae28001159b4c49f6d006cff,500.0,1626142850,1626683190,2,1,1,1,7,2
0x037e2847c769d20564502183f524f88baa06b389,500.0,1617223419,1617882585,2,1,1,1,8,2
0x037e2fd9f7f79e38cd027e6ad4212d2d697eae60,790.0,1623845361,1628471719,38,4,1,1,54,0
0x037e908997841df68afb48eb1c9a6e441310abf5,900.0,1624763477,1625107150,9,4,1,1,4,0
0x037ef353b228e621872f569be0b0f876e6b78dd6,500.0,1626443030,1626443030,1,1,1,1,1,2
0x037f910b25fe4a3f08da116f9fe026aec93b74e0,500.0,1626251856,1626759468,2,1,1,1,6,2
0x037fd387317f2b6c50d43ea6c36de384ea9b2cf5,501.0,1626681706,1627872075,2,1,1,1,14,1
0x03807e5ca6505683c96cc30bc71c018b4b0f3f38,507.0,1622514356,1629081472,32,4,1,1,77,0
0x0380af22b08d62fba32da15e68a94e71ba8b8f3a,500.0,1626335221,1626335729,2,2,1,1,1,2
0x0381d12b94af184aedfc27d326624b70c65fc7b4,500.0,1622171198,1622171198,1,1,1,1,1,2
0x03827daa642b7e409e4d08fb34836c22d0a3556b,638.0,1623526769,1630551317,218,5,1,1,82,0
0x03842b4c71c18188191cad1cb9a8dab32d2eab7e,514.0,1619747792,1630534074,28,4,1,1,125,0
0x03845ccfb1173f4810dab66664ce61564fd91ad1,500.0,1627026928,1627026928,1,1,1,1,1,2
0x03846bf20ade32e9b95d925fe47bd2279c5a88b7,572.0,1624690140,1630551107,9,3,1,1,68,0
